CN102014000694589,20141127,CN104533046B,20170412,E04F13/24;E04F13/14;C04B28/00;C04B28/04;,钟兵,钟兵,采用干挂与湿贴相组合的水泥基人造平板石材安装方法,湖北省仙桃市仙桃大道中段复州花园41栋1单元601,433000
CN102014000695352,20141127,CN104325023B,20170412,B21D37/10;B21D37/04;B21D45/04;,柳州市飞歌汽车配件有限公司,潘天飞,后桥壳冲压模具,广西壮族自治区柳州市新兴工业园兴福路8号,545114
CN102014000696578,20141126,CN104442399B,20170412,B60K35/00;,深圳市华宝电子科技有限公司,庄少华,一种车辆部件显示方法及装置,广东省深圳市南山区登良路南油天安工业区1栋8楼,518000
CN102014000696624,20141126,CN104843097B,20170412,B62D43/04;,北汽福田汽车股份有限公司,李福康,一种绞盘组件、备胎固定装置及车辆,北京市昌平区沙河镇沙阳路,102206
CN102014000696902,20141127,CN104374537B,20170412,G01M7/06;,惠州住成电装有限公司,黄廷东,一种全方位线束疲劳测试治具,广东省惠州市大亚湾新寮东风车城,516003
CN102014000696913,20141126,CN104458444B,20170412,G01N3/24;G01N1/28;,中国海洋石油总公司,中海石油气电集团有限责任公司,不规则岩体节理面力学参数测试方法,北京市东城区朝阳门北大街25号,100010
CN102014000697005,20070226,CN104531948B,20170412,C21C7/064;,杰富意钢铁株式会社,井上明彦,铁水脱磷方法,日本东京都,0
CN102014000697107,20141126,CN104458276B,20170412,G01M17/007;B60T17/22;F15B19/00;,清华大学,李晨风,一种汽车制动系统中液压控制单元的性能测试方法,北京市海淀区信箱82分箱清华大学专利办公室,100084
CN102014000697121,20141126,CN104682202B,20170412,H01T13/32;,日本特殊陶业株式会社,水谷大伸,火花塞及其制造方法,日本爱知县名古屋市,0
CN102014000697522,20141126,CN104376538B,20170412,G06T5/00;,清华大学深圳研究生院,王好谦,一种图像的稀疏去噪方法,广东省深圳市南山区西丽大学城清华校区,518055
CN102014000697691,20141126,CN104588757B,20170412,B23D13/00;,广东轻工职业技术学院,宋丽华,三维强化翅片换热管犁削加工的刀盘机构及方法,广东省广州市新港西路152号,510300
CN102014000697745,20141128,CN104501453B,20170412,F25B29/00;F24J2/00;F24F5/00;,山西艾格瑞环保技术有限公司,郭朝选,多能源取暖制冷及热水供应一体化系统,山西省太原市高新区晋阳街170号1幢11层1121室,030006
CN102014000698064,20141127,CN104537750B,20170412,G07C11/00;H04M11/00;,哈尔滨工程大学,管凤旭,一种美容美发店排队管理系统及管理方法,黑龙江省哈尔滨市南岗区南通大街145号哈尔滨工程大学科技处知识产权办公室,150001
CN102014000698501,20141126,CN104391237B,20170412,G01R31/26;,电子科技大学中山学院,胡云峰,一种LED芯片寿命快速估算方法,广东省中山市石岐区学院路一号,528400
CN102014000698684,20141127,CN104462799B,20170412,G06F19/00;,河北工业大学,李玲玲,基于生命早期性能的继电器个体工作寿命预测与筛选方法,天津市北辰区河北工业大学北辰校区,300401
CN102014000698888,20141127,CN104447197B,20170412,C07C31/08;C07C29/88;C07C29/80;,梁利和,梁利和,一种酒精蒸馏中添加高锰酸钾去除杂质的方法,广西壮族自治区北海市海城区北部湾东路怡康花园4幢1单元702室,536000
CN102014000698892,20141127,CN104675544B,20170412,F02D41/16;,本田技研工业株式会社,岩田理孝,内燃机的旋转控制装置,日本东京都,0
